review_id,Username,Address,Rating,Language,ID_clause,Clause
53123,DH K,Tam Coc-Bich Dong,1,ko,53123.e,but they didn't even hold an umbrella for us.
22403,Wldflowrx,Ho Chi Minh's Mausoleum,1,en,22403.c,Regret paying to enter.
68443,Natalie9000,White Sand Dunes,1,en,68443.f,The view really isn't that great and the dunes are only in a very small area I.e the bit you're stood on so its not like you see dunes for miles!!
31316,Anjana,Japanese Bridge,5,en,31316.a,A complete fairy tale This Japanese bridge gives a feel of a fairy tale in the middle of the market street is this bridge for which one has to purchase a ticket if one needs to enter it.
16323,Antoni Mysona,Dragon Bridge,3,en,16323.c,"Around Christmas, expect limited viewing spots."
14622,Raymondale,Dragon Bridge,5,en,14622.e,"after the show, many visitor will take photos at the both side of the bridge, i also took some pics with the dragon head.the show only held on Saturday and Sunday night, if you want to see, make sure you come earlier to snag a good spot, cuz it might be very crowded."
65029,Phil R,VinWonders Phu Quoc,1,fr,65029.a,"A DisneyLand version 0 For Chinese or Russians maybe and again... No, no, no, no, no."
33945,Hiếu Lê,Lake of the Restored Sword,5,vi,33945.a,"The neck of a thousand-year-old beauty surrounded by shaded green trees can walk, walk, and sit on the Lakes of the Sword, a fresh lake located in the center of Hanoi, not only a famous name but also a cultural symbol and historical image of the city."
19595,Nino Calabrese,Golden Bridge,4,en,19595.a,Golden bridge was just ok The top of the mountain was unbelievable. Wow.
29126,aaDigital Solutions,Hue Imperial City,1,en,29126.c,"but their route is outside of the palace, they're not allowed even near any gate, thou they promised to stop near your requested site for u to take pictures with your love ones."
33259,Werner r,Japanese Bridge,1,en,33259.e,"The actual value you get for the ""ticket"" (many fake tickets!"
50499,Imhotep2,Saigon Central Post Office,2,en,50499.c,but packed with tourists and souvenir shoppers..Not worth a stop.
21858,Arthur P,Ho Chi Minh's Mausoleum,3,en,21858.a,"We arrived at about 09H40 and joined a long queue, which was very fast moving."
49269,Đức Ma,Saigon Central Post Office,5,en,49269.b,"Looking around, the architecture is very ancient, creating a very beautiful feature here."
29602,Thamaraiselvan G,Ha Long Bay,5,en,29602.d,Huh can't still get out of the fantastic experience I had
57682,TravelLoveMee,The Independence Palace,2,en,57682.c,Nothing great unless you are fan of the Vietnam history Ns need to understand the details of which historical meeting took place when and where etc.
39163,Sharnae,Nha Trang Beach,1,en,39163.d,They were skinny and dirty.The rhinos were kept in a larger enclosure
12684,Raymondale,Cat Cat Village,5,en,12684.c,"It is also a good opportunity to purchase some souvenirs and handicrafts from the craftsmen.i bought a leather wallet,which is a nice product,not expensive for me.there is a small waterfall inside,many people taking pics here.the scene is beautiful.before leaving here, I watched a minority people dance show,impressive!"
52119,Jennie,Tam Coc-Bich Dong,3,en,52119.o,I ordered a pork noodle soup dish at
56031,Nicole Syriotis,The Independence Palace,5,en,56031.c,The exterior is striking
40734,JanBooks,Notre Dame Cathedral of Saigon,4,en,40734.c,"nevertheless, I still found it amazing to view with the convenience of the Post office building directly across the street -still in remarkable condition. Don’t miss them."
27413,Dao Anh,Hue Imperial City,5,vi,27413.a,"The family is leaving at 4:00 p.m., so"
31313,Kiran Manandhar,Japanese Bridge,5,en,31313.e,It basically shows Vietnamese olden way of life as well as different attires show.
27959,Karolina S,Hue Imperial City,5,en,27959.e,I was extremely impressed with how well the preserved the place.
44475,Laura T,Old Quarter,3,en,44475.f,Get lost exploring the twisting narrow alleys
4468,lizziebee1984,Ben Thanh Market,3,en,4468.a,"The building the markets are in is stuffy and on a hot humid day, you won’t want to be in there for too long."
62296,LiamHearne,VinWonders Nha Trang,3,en,62296.b,My kids enjoyed their day here
14275,shaelyn eischen,Cat Cat Village,1,en,14275.a,"You have to pay to get in to the village to be pushed to buy everything in site, it’s just for Instagram pictures that they’re capitalizing on which is unfortunate. 150,000 dong for entrance fee."
34148,Emmanuel Dato,Lake of the Restored Sword,5,en,34148.f,but still a must visit if you are staying nearby.
41590,travelwithpam,Notre Dame Cathedral of Saigon,3,en,41590.a,All blocked off and nothing to see
17154,Marie,Fairy Stream,5,en,17154.e,Just say them' no' and also go more.
64949,Jenny Nhi Nguyen,VinWonders Phu Quoc,1,vi,64949.a,"The waiters are terrible, put money in the game to be watched by the warden, who is Vinwonders' face..."
23382,Benrubi,Hoa Lo Prison,5,en,23382.c,you have to see the deplorable conditions and the limited amount of freedom they had
29379,Navigate48480835753,Ha Long Bay,5,en,29379.b,"Although the bay can get crowded with tourist boats, all go very slowly."
60229,sai meghana tunikipati,The Marble Mountains,1,en,60229.a,Definitely not worth it. Too crowded.
5026,ERTV,Ben Thanh Market,1,en,5026.e,"but then I realized no, these people are just so used to lying."
54883,Charles S,Temple Of Literature,3,en,54883.e,The mist interesting aspect of both is the tiling on the roofs and calligraphy (Chinese).
17889,Александр К,Fairy Stream,3,ru,17889.c,though there are some attractive images.
24624,Gerard1106,Hoa Lo Prison,3,en,24624.c,The perspective on events related to the war and the lives of prisoners is recounted with precision.
4783,Norsa'adah,Ben Thanh Market,2,en,4783.d,I got cheated here.
12740,Elaine H,Cat Cat Village,5,en,12740.b,"3 km from Sapa, lots of steps down to the village passing all the little eating shops, taking in the sights and sounds, plenty of souvenirs."
62630,MDayagi,VinWonders Nha Trang,2,en,62630.c,but nobody inform guests in advanced.
27493,Amity Yoga,Hue Imperial City,5,vi,27493.a,So those of you who want to walk can hire electric cars around the palace for 300k per person.
819,RichardS069,An Bang Beach,3,en,819.f,When I asked how much she said don’t worry if you buy something from us its free.
2412,Chase B,Ba Na Hills,5,en,2412.c,"A must is to walk the Golden Bridge and if there, try the Italian Restuarant, great pizzas."
63949,Benten,VinWonders Phu Quoc,4,ja,63949.e,It's not a good idea to buy extra water.
18320,TourcoordinatorFI,Fairy Stream,2,en,18320.b,The most beautiful part is the colorful sand walls and vegetation around the creek.
54562,Josiane G,Temple Of Literature,3,en,54562.a,It's worth visiting; it's very clean and well-maintained.
1435,Patrik R,An Bang Beach,2,en,1435.h,"Taking one of these leads to a more secluded area of the beach with beautiful sand, shallow entrance into the water, small local vendors who sell coconuts and drinks as well as the typical umbrellas."
51115,yogayogi,Saigon Central Post Office,1,en,51115.b,Lots of character & a bit of a timewarp.
12688,Lorraine R,Cat Cat Village,5,en,12688.c,They all get dressed up in the local national dress and parade around the village posing for pictures.
42556,thewriterstuff,Notre Dame Cathedral of Saigon,2,en,42556.a,The inside is not open during renovations and the outside is not spectacular.
2191,Minavar,Ba Na Hills,5,en,2191.a,"Golden Gate, French Village and other locations in Da Nang Honestly, didn't find any adequate notes about the Golden Bridge in Da Nang and how to get to it yourself if you're vacationing nearby."
26729,Victoria Nguyen,Hoi An Ancient Town,4,en,26729.d,"There are so many gift shops, restaurants, night clubs, street foods, massage therapy places, and clothing stores."
64102,Jeromie Gasper,VinWonders Phu Quoc,3,en,64102.l,"They all follow you and mother you, which is so off putting."
2973,Tom R,Ba Na Hills,3,en,2973.a,"Might be good when it's done My girlfriend and I had been looking forward to our trip to Ba Na Hill and to be honest, we were a little underwhelmed."
22881,Joleou,Ho Chi Minh's Mausoleum,1,en,22881.c,otherwise really no point visiting.
24087,김민재 (숀김),Hoa Lo Prison,3,en,24087.a,"Some facilities, such as the guillotine, are not open to the public, so the content seems a bit lacking..."
57077,dmac55,The Independence Palace,3,en,57077.a,Beautiful building within a large park.
16372,Ambarish KC,Dragon Bridge,3,en,16372.c,On the night market bargain at least 50% of what’s quoted
59223,Ellen M,The Marble Mountains,4,en,59223.e,Just another tourist trap to get you to spend money.
52424,cat a,Tam Coc-Bich Dong,3,en,52424.j,not sure exactly how he meant this statement
46709,V00Doo,Po Nagar Cham Towers,4,en,46709.a,You really need a guide to tell you the history of the Cham people who built these towers and how it was damaged and reconstructed again. Quite interesting...
3469,Cathy Chun,Ben Thanh Market,5,en,3469.c,the market is a nice olace to stroll ang buy things just make sure to ask for half of the price offered due to the locals tend to use the opportunity of you being a tourist. overpriced items so ask for more than half discount.
52798,Michael H,Tam Coc-Bich Dong,2,de,52798.e,"At the end before we wanted to get off the boat driverInn started like a child ""Tip Tip"" to say until we got off."
42972,D,Notre Dame Cathedral of Saigon,1,en,42972.c,but why not mention it's closed on its Google profile so prospective visitors don't waste their time. Disappointing.
67052,Galina G,White Sand Dunes,5,en,67052.a,My husband and I went to the White Dunes on a motorbike .
63880,Simbakhv,VinWonders Phu Quoc,4,ru,63880.a,"We were in the park four years ago, now we're getting a lot of rides, lots of people, lots of broken machine guns..."
52419,hrm1512,Tam Coc-Bich Dong,3,en,52419.c,The picture in advertisement was too beautiful than the reality.
15093,Male,Dragon Bridge,4,en,15093.d,There are places for coffee or drinks nearby
28081,Trudy C,Hue Imperial City,5,en,28081.c,It was a small group tour with a maximum of 12 people in a comfortable mini van.
30786,BGillman-202,Ha Long Bay,2,en,30786.k,I don't understand why they hadn't bothered to tailor the itinerary to reflect these common issues and organised something else.We did visit a beach with a hike to view the bay and some people did the canoeing.
15171,Hello in 10 Languages,Dragon Bridge,4,en,15171.a,If you're heading down to Danang beach from Danang train station be sure to catch a taxi that will go across the Dragon Bridge.
27949,Brilliant_Way,Hue Imperial City,5,en,27949.b,Hue Citadel is a place that leaves many impressions with us.
38557,Karina P,Nha Trang Beach,3,en,38557.c,"If your hotel doesn't have sunbeds on the beach, you can rent some all day for 300,000 dong (we got it for 200,000)."
42813,Antoon1952,Notre Dame Cathedral of Saigon,2,en,42813.c,"The post office is a ""must see,"""
35664,Lekas,My Son,5,en,35664.a,"We didn't know about My Son Sanctuary before,And we were recomment by local people.And Its actually very nice and worth to discover when you came to Hoi An.But Im afraid that it will be broken by time since its very old"
35597,Falalu Y,My Son,5,en,35597.d,It is a must-see for anyone interested in history and culture.
63235,Azy Sheran,VinWonders Phu Quoc,5,en,63235.c,"The sea world part with the big turtle and the mermaid performance was amazing and also, the show at the castle with the water works and pyro works!"
3628,Huong Ly Ngo,Ben Thanh Market,5,vi,3628.f,"but as a result of the feeling of being sitting in the middle of the market, looking at the lines of people, letting the food become part of the experience, not just full of the stomach, but also things that make people love and wonder."
50096,GeorgeAndLennie,Saigon Central Post Office,3,en,50096.b,"but not a must see, depends on your level of interest in French colonial buildings."
31069,lisaccoops,Ha Long Bay,1,en,31069.g,"It was completely unorganised and you really had to try to make the best out of a bad situation, which is not ideal when you have paid $55 per person."
13711,Suratchata Shu,Cat Cat Village,3,en,13711.b,Need to pass through the local shops that shared the same products. LoL. …
45601,Kim Jong Un,Po Nagar Cham Towers,5,en,45601.d,"Even if you go with young children, it is a course that can be looked around quickly without being too strenuous."
64088,Sean Tan,VinWonders Phu Quoc,3,en,64088.b,"It wasn't crowded, and the lines for rides were short."
31116,JessO59,Ha Long Bay,1,en,31116.ae,"Do not trust the people at ""Sinh Cafe"" on 13 Cau Go or ""Joy Travel"" as they are con-artists and theives."
26849,jeanseb roux,Hoi An Ancient Town,4,en,26849.a,We loved walking in the old town.
3480,Rakesh Kulkami,Ben Thanh Market,5,en,3480.c,"But because I was so full, I only ate a few places."
52140,Tambonz,Tam Coc-Bich Dong,3,en,52140.e,Give them a tip at the end.
25556,Myca E,Hoi An Ancient Town,5,en,25556.a,"Where every alley feels like a movie set Yellow walls, flower-draped balconies, and the scent of cao lầu everywhere—we got lost on purpose!"
21418,Richard Baines,Ho Chi Minh's Mausoleum,3,en,21418.a,As my fellow traveller said they treat you like sheep and he stormed of before seeing ho chi minh.
